order_id,customer_id,order_date,employee_id
11431,8692,2020-12-29,17741
11432,12062,2023-02-04,7913
11433,22604,2024-02-24,11173
11434,4393,2022-02-10,4027
11435,13371,2024-04-29,17428
11436,7720,2024-09-27,21420
11437,11821,2023-04-02,17072
11438,9622,2021-01-28,5450
11439,8719,2024-06-08,9103
11440,22236,2024-07-10,8396
11441,1809,2021-07-24,5304
11442,9403,2023-04-17,19502
11443,8176,2024-04-02,20921
11444,9241,2020-12-03,13357
11445,20779,2021-06-06,18986
11446,15027,2023-11-29,11710
11447,4669,2022-08-18,2056
11448,16301,2022-02-04,14
11449,9347,2022-12-25,14565
11450,22265,2023-01-26,17178
11451,17060,2022-08-21,2150
11452,11231,2024-09-14,12789
11453,14840,2021-10-19,13609
11454,19663,2023-02-26,5149
11455,10478,2024-02-28,6847
11456,2240,2023-08-12,1805
11457,11371,2024-04-05,12642
11458,16813,2021-03-21,21462
11459,18516,2023-05-11,18413
11460,10477,2022-06-03,13786
11461,14485,2024-01-21,20923
11462,3867,2022-09-28,760
11463,851,2021-06-28,3861
11464,10852,2020-09-09,23903
11465,19276,2021-05-09,14860
11466,13232,2021-02-16,18026
11467,2145,2022-03-10,23576
11468,24420,2025-02-18,18197
11469,6551,2022-03-27,18201
11470,23488,2024-08-21,12964
11471,10765,2023-07-31,18210
11472,24980,2023-07-28,3186
11473,5343,2023-03-22,562
11474,8595,2022-02-03,238
11475,3658,2024-06-12,5979
11476,9994,2021-05-26,11326
11477,184,2024-04-26,13439
11478,22805,2025-01-11,15069
11479,13183,2021-04-28,22218
11480,15746,2022-10-15,23852
11481,1517,2021-05-25,2208
11482,23847,2024-04-10,5558
11483,4157,2025-02-07,11665
11484,5086,2020-08-18,21388
11485,3694,2024-12-26,19034
11486,12434,2023-01-13,21699
11487,12471,2023-03-15,4714
11488,20795,2022-02-02,5579
11489,12141,2023-05-10,8263
11490,12947,2022-02-11,23450
11491,2792,2023-05-04,5616
11492,996,2022-11-02,22560
11493,2857,2021-09-30,7846
11494,7074,2020-11-21,17620
11495,9085,2021-04-21,21327
11496,6180,2025-05-15,463
11497,18387,2021-06-05,12998
11498,24745,2022-03-28,6391
11499,171,2021-10-01,20185
11500,20074,2023-09-29,12417
11501,739,2024-02-18,5830
11502,14934,2021-02-01,22861
11503,19947,2025-04-15,5195
11504,17702,2021-09-30,13272
11505,24210,2023-06-25,16340
11506,1288,2022-12-21,2841
11507,6082,2020-10-31,52
11508,12436,2022-04-02,13108
11509,4037,2021-06-08,7180
11510,4537,2024-10-19,22153
11511,10462,2021-01-27,9508
11512,8850,2023-12-04,19553
11513,20588,2022-08-12,7080
11514,24508,2023-07-31,10402
11515,5335,2024-10-20,21592
11516,24309,2022-09-02,5173
11517,19586,2022-01-11,14381
11518,8768,2021-12-26,21345
11519,8492,2025-06-12,19617
11520,1893,2020-07-27,3357
11521,5482,2025-05-02,20390
11522,16608,2022-08-08,24368
11523,6721,2023-11-12,16369
11524,7655,2022-05-05,17357
11525,3649,2022-04-22,13906
11526,13686,2025-02-17,9019
11527,19126,2021-01-27,16702
11528,23537,2021-03-30,767
11529,5228,2020-07-21,15651
11530,14759,2021-09-17,2479
11531,5512,2021-06-14,20283
11532,10051,2023-02-27,2434
11533,22604,2021-12-02,22105
11534,18682,2024-09-28,1018
11535,20721,2024-04-11,15238
11536,7394,2023-07-17,23065
11537,11737,2024-08-25,12341
11538,19719,2023-02-03,11220
11539,18447,2021-12-06,13902
11540,14677,2025-01-06,2162
11541,1465,2024-05-13,6020
11542,12838,2024-03-07,7112
11543,10277,2024-03-02,19426
11544,3706,2022-06-09,13148
11545,14096,2023-08-21,4354
11546,6913,2024-08-20,16068
11547,436,2023-04-22,12080
11548,10533,2020-10-31,15259
11549,4397,2024-07-24,6099
11550,16014,2024-12-12,21340
11551,23481,2022-09-23,14950
11552,18082,2020-12-03,9506
11553,24514,2024-08-17,1705
11554,24479,2022-04-18,15967
11555,13651,2024-10-09,15110
11556,7123,2025-03-04,16646
11557,12204,2022-12-11,6684
11558,9239,2023-06-11,1160
11559,15185,2020-11-12,18049
11560,1419,2021-09-10,9552
11561,14769,2024-08-26,12778
11562,11214,2022-09-16,18387
11563,19433,2021-08-29,23826
11564,8762,2021-08-19,2270
11565,7161,2023-07-30,5456
11566,8221,2022-06-01,13435
11567,7644,2024-11-27,15279
11568,11699,2023-01-20,16240
11569,17025,2021-08-08,18148
11570,11397,2021-03-26,11798
11571,12403,2021-01-02,16799
11572,23586,2024-01-31,7571
11573,14973,2021-04-09,8819
11574,6419,2025-06-15,15062
11575,6488,2023-02-27,6529
11576,4776,2020-07-07,4035
11577,1986,2021-10-02,6088
11578,4817,2024-11-20,653
11579,12224,2022-04-23,12979
11580,20552,2025-02-19,16897
11581,18414,2024-08-11,2445
11582,23697,2022-07-23,9002
11583,7206,2020-12-14,19294
11584,21501,2021-07-15,12688
11585,171,2024-03-31,24616
11586,3245,2021-10-17,11203
11587,18856,2021-10-10,12637
11588,15559,2023-09-08,222
11589,23416,2023-01-08,7095
11590,5976,2024-05-25,11828
11591,17630,2024-12-27,8162
11592,7770,2023-08-10,17412
11593,8990,2025-03-08,6064
11594,13740,2024-05-23,7023
11595,6020,2025-05-03,5104
11596,21952,2024-04-16,1042
11597,12933,2020-08-07,21846
11598,322,2021-11-03,18291
11599,20319,2023-03-19,11022
11600,23704,2025-03-21,23475
11601,20280,2021-06-23,3446
11602,9261,2025-02-12,12639
11603,23548,2023-09-06,10339
11604,8516,2021-12-17,24366
11605,22940,2024-02-09,24258
11606,19717,2024-09-26,23357
11607,5339,2020-07-26,898
11608,19052,2022-05-10,19875
11609,10287,2022-02-10,12637
11610,8837,2023-04-03,3910
11611,3845,2025-06-08,7620
11612,9904,2025-05-13,577
11613,10873,2024-06-19,13987
11614,8495,2022-04-25,6191
11615,3262,2023-11-27,5338
11616,14235,2023-08-14,1245
11617,20145,2021-10-05,19467
11618,21464,2021-01-14,16574
11619,23387,2024-05-18,12147
11620,10817,2023-03-15,23428
11621,13152,2022-08-23,22434
11622,336,2024-07-16,6751
11623,18263,2024-11-12,22858
11624,1853,2022-08-03,23733
11625,4756,2024-02-06,11548
11626,2001,2022-09-09,4631
11627,12900,2020-09-11,1073
11628,5239,2025-06-23,13132
11629,7789,2021-12-19,11853
11630,18514,2023-08-30,15204
11631,5133,2022-12-09,3695
11632,17353,2020-10-21,4241
11633,18910,2021-09-07,21803
11634,18731,2021-11-28,18017
11635,750,2023-06-18,1339
11636,10936,2021-05-23,17110
11637,16050,2024-07-25,14146
11638,9492,2022-02-12,13095
11639,8496,2021-12-04,2586
11640,2916,2020-12-29,15051
11641,5957,2021-07-21,14102
11642,19729,2024-10-02,20824
11643,7580,2022-03-21,5050
11644,8228,2024-10-03,23581
11645,12710,2020-11-24,21619
11646,19934,2021-09-11,17674
11647,22006,2020-12-10,16866
11648,10578,2020-07-13,21614
11649,23110,2023-07-30,11929
11650,17818,2025-02-28,24981
11651,15873,2025-05-28,3702
11652,81,2022-03-23,22139
11653,9695,2022-07-20,4007
11654,21890,2024-01-01,8909
11655,12708,2022-09-19,1858
11656,19896,2022-08-25,19195
11657,22563,2022-04-09,5254
11658,19327,2020-09-27,6657
11659,9923,2024-08-01,11769
11660,24760,2023-05-06,24860
11661,21038,2024-11-05,24459
11662,2043,2024-04-05,22439
11663,17672,2022-12-15,16508
11664,11869,2021-07-13,23749
11665,3561,2024-01-29,19858
11666,7794,2022-10-01,9748
11667,10075,2020-07-07,9548
11668,16666,2023-05-16,22363
11669,4711,2023-06-25,2362
11670,12862,2024-06-09,10162
11671,7774,2020-09-12,13993
11672,8609,2024-03-28,8802
11673,16701,2021-12-11,13970
11674,11492,2023-03-08,12533
11675,19348,2022-02-14,126
11676,1092,2022-12-28,23913
11677,21463,2021-10-09,2331
11678,20270,2024-07-17,12318
11679,21984,2021-10-03,1622
11680,17061,2021-07-22,24908
11681,1125,2023-09-01,11008
11682,10483,2021-07-30,12673
11683,1114,2021-06-30,13305
11684,1973,2021-11-28,10609
11685,11141,2022-09-23,7102
11686,7768,2022-09-24,8961
11687,20607,2022-07-12,6789
11688,4715,2024-05-30,23472
11689,21314,2023-11-23,5191
11690,7662,2025-03-06,2330
11691,7144,2020-09-23,6449
11692,8948,2021-09-28,18246
11693,11961,2022-03-25,13914
11694,21256,2021-08-13,1853
11695,3837,2021-06-04,16643
11696,23694,2022-11-08,7335
11697,12165,2022-09-04,20046
11698,14589,2022-01-30,23217
11699,7382,2021-07-06,16916
11700,20859,2025-01-16,1466
11701,684,2023-04-23,16812
11702,1976,2025-04-09,137
11703,304,2024-03-25,6847
11704,12190,2024-08-26,11770
11705,18337,2024-01-05,7430
11706,19954,2022-12-09,12738
11707,7910,2024-06-01,20070
11708,4005,2023-05-20,12587
11709,22450,2022-03-28,15168
11710,9453,2021-05-03,9004
11711,7398,2024-01-26,22533
11712,17415,2022-03-27,23693
11713,5827,2021-11-24,1400
11714,20736,2021-04-01,20111
11715,9387,2024-08-14,3821
11716,7720,2020-11-04,2560
11717,11552,2023-05-11,13218
11718,16100,2021-05-30,20664
11719,8426,2022-03-16,17609
11720,11113,2023-10-02,8538
11721,1719,2021-09-03,17438
11722,493,2022-08-03,13112
11723,11475,2024-11-28,19353
11724,18399,2024-08-08,15848
11725,8030,2023-01-31,6468
11726,23919,2024-06-20,14127
11727,12517,2023-09-17,6428
11728,8537,2022-07-07,9206
11729,5887,2023-05-24,13130
11730,14413,2024-05-04,20553
11731,24012,2021-08-29,11515
11732,8457,2021-12-26,5247
11733,18057,2023-04-05,14116
11734,20032,2022-04-04,9089
11735,22773,2024-06-16,2270
11736,8621,2021-08-04,8523
11737,19547,2022-06-30,15691
11738,14781,2023-05-03,22825
11739,19295,2023-07-21,11959
11740,8646,2023-02-20,16965
11741,24925,2025-01-03,17879
11742,15454,2021-01-27,8147
11743,8614,2023-11-29,11765
11744,6634,2023-03-04,17288
11745,12974,2021-10-29,14128
11746,15484,2024-08-04,6715
11747,16966,2020-10-12,18289
11748,2663,2021-08-10,2852
11749,21737,2024-05-07,14927
11750,15967,2021-02-02,5965
11751,4259,2020-12-15,8361
11752,6924,2024-08-11,11338
11753,10559,2024-02-20,571
11754,23213,2022-07-26,15522
11755,1325,2025-01-07,11806
11756,14170,2023-10-01,10329
11757,101,2023-08-15,4166
11758,16800,2022-05-31,7668
11759,21444,2023-02-10,4965
11760,9576,2024-12-21,8145
11761,13443,2022-10-07,2660
11762,15231,2023-10-20,9192
11763,1044,2022-11-06,4192
11764,18131,2023-03-14,790
11765,20876,2020-11-17,9591
11766,14628,2023-06-10,4449
11767,24042,2025-05-09,3606
11768,4444,2022-07-02,21074
11769,9481,2023-12-05,16781
11770,21245,2022-11-11,1490
11771,4171,2021-02-21,14103
11772,4149,2024-07-13,24547
11773,23838,2021-11-09,8082
11774,22594,2022-02-10,23626
11775,38,2020-09-04,14835
11776,8958,2024-11-28,10234
11777,12070,2020-10-29,11330
11778,10657,2020-12-09,13582
11779,4807,2023-07-16,7584
11780,4844,2024-02-12,4603
11781,13781,2024-01-25,5022
11782,116,2021-11-16,24723
11783,24149,2022-07-27,16197
11784,16663,2024-08-07,688
11785,16838,2021-09-01,6240
11786,19598,2022-04-01,13178
11787,21088,2022-11-24,21834
11788,13361,2020-08-10,12933
11789,20849,2022-09-01,15566
11790,16685,2024-06-27,6055
11791,8909,2025-03-07,12522
11792,6043,2024-08-15,17067
11793,5067,2021-11-22,21907
11794,195,2023-03-06,8523
11795,1329,2023-07-19,9383
11796,6394,2023-04-09,19438
11797,20738,2021-09-11,3942
11798,7134,2024-02-26,24534
11799,13762,2022-04-10,21307
11800,14183,2023-04-11,23278
11801,14395,2022-05-13,22622
11802,23773,2024-02-12,15540
11803,13884,2021-10-01,22878
11804,17942,2020-11-23,17647
11805,22361,2023-06-05,6066
11806,23914,2025-02-10,16587
11807,3125,2023-10-01,4310
11808,4883,2023-12-19,17674
11809,23504,2024-10-30,8299
11810,8721,2020-12-31,6518
11811,8690,2020-11-15,9487
11812,6783,2024-12-05,7484
11813,15357,2023-05-14,7203
11814,6299,2021-01-31,9217
11815,7147,2024-01-16,23087
11816,1811,2023-07-31,10175
11817,7915,2024-02-06,13421
11818,19230,2022-12-19,21615
11819,18510,2021-02-08,17653
11820,7342,2024-10-19,1298
11821,320,2023-11-26,7194
11822,15392,2021-06-06,316
11823,16309,2020-11-09,12946
11824,24471,2020-10-03,19154
11825,19748,2023-12-08,9259
11826,10762,2024-05-17,18386
11827,3387,2025-06-09,10976
11828,3339,2022-04-14,7835
11829,24562,2023-09-04,5809
11830,24821,2023-03-01,23864
11831,6735,2022-11-27,13277
11832,10912,2021-04-16,6569
11833,23643,2024-08-21,15060
11834,870,2022-09-13,11452
11835,17844,2024-10-07,3967
11836,6785,2024-06-24,20835
11837,20494,2023-10-11,599
11838,7043,2023-12-22,16696
11839,6430,2024-04-01,11980
11840,686,2025-02-28,14051
11841,15758,2024-04-15,2622
11842,5028,2023-06-04,21092
11843,13998,2023-07-26,3958
11844,18359,2020-11-06,1180
11845,13220,2023-11-11,23589
11846,23979,2021-10-12,8980
11847,9577,2023-03-25,21027
11848,20523,2025-03-30,16738
11849,17702,2024-05-19,20499
11850,5465,2021-04-24,9578
11851,5116,2021-08-19,21512
11852,23794,2025-05-27,19888
11853,16951,2021-01-17,9666
11854,24280,2025-05-06,17168
11855,9658,2024-11-03,21877
11856,12395,2021-02-25,10137
11857,13625,2025-06-19,22157
11858,23682,2020-10-16,5239
11859,2466,2021-03-28,2505
11860,20529,2023-09-09,17310
11861,4349,2023-06-08,21951
11862,3927,2021-02-07,18128
11863,23944,2024-04-06,14310
11864,11706,2021-12-07,22304
11865,14813,2021-12-18,16221
11866,4011,2024-03-03,6991
11867,19262,2020-10-06,267
11868,1401,2022-09-06,12617
11869,6708,2024-12-11,3088
11870,17125,2024-02-17,10521
11871,22715,2025-05-12,9632
11872,17087,2021-09-16,9197
11873,6256,2024-04-18,10122
11874,4389,2023-03-23,6622
11875,9148,2022-05-08,5561
11876,7128,2021-06-13,15657
11877,1821,2022-04-18,19426
11878,24291,2022-01-31,12448
11879,21129,2022-10-26,18271
11880,20776,2021-01-29,21680
11881,15812,2021-06-20,15485
11882,17764,2021-11-10,10315
11883,24855,2024-08-05,18042
11884,24423,2021-10-19,553
11885,4348,2025-02-07,18937
11886,17728,2021-03-29,5459
11887,21655,2024-12-25,21053
11888,16989,2024-06-27,9141
11889,22904,2023-07-27,7645
11890,23917,2021-12-26,11242
11891,10848,2025-03-06,23142
11892,22968,2023-04-26,2101
11893,14478,2020-09-11,12516
11894,592,2023-09-28,6244
11895,24423,2024-12-22,13210
11896,22548,2024-12-20,19933
11897,20339,2021-08-16,3421
11898,24588,2021-11-09,13347
11899,14281,2021-10-25,4355
11900,6780,2024-02-22,17774
11901,122,2021-12-29,24517
11902,16200,2021-09-14,11745
11903,2277,2022-08-22,6464
11904,8096,2021-03-21,22667
11905,7077,2020-09-23,14214
11906,878,2021-10-09,14466
11907,786,2020-12-30,4045
11908,18461,2023-04-06,23489
11909,14471,2023-10-16,15323
11910,22056,2023-07-11,808
11911,101,2022-08-25,8810
11912,8568,2023-08-15,17295
11913,8838,2025-01-18,18531
11914,3383,2022-08-13,3486
11915,22345,2024-07-12,15202
11916,10933,2020-11-20,16405
11917,22728,2021-09-25,18144
11918,21201,2024-07-20,13753
11919,13912,2021-07-23,5815
11920,18408,2025-06-02,9044
11921,7293,2025-02-08,703
11922,17430,2021-02-13,8073
11923,18482,2025-01-28,2356
11924,20207,2023-01-11,12069
11925,21206,2024-05-05,15558
11926,20251,2024-12-21,22986
11927,22594,2023-05-16,4853
11928,8077,2021-10-20,4617
11929,2350,2024-04-26,24033
11930,16768,2024-07-28,6779
11931,16139,2022-11-23,16272
11932,2586,2023-06-12,19568
11933,17087,2021-07-21,6100
11934,2097,2024-12-19,17667
11935,319,2021-08-08,7054
11936,8213,2023-08-08,6472
11937,16976,2022-07-30,22644
11938,4105,2021-04-01,23790
11939,17845,2021-01-06,12248
11940,18296,2020-08-04,18095
11941,3127,2024-01-25,13610
11942,10758,2022-06-03,20113
11943,6913,2022-05-21,23080
11944,23232,2025-04-02,1082
11945,23429,2020-10-12,6532
11946,5349,2023-09-11,15914
11947,1271,2021-07-27,18263
11948,23551,2021-06-09,24889
11949,282,2024-09-17,12541
11950,12545,2020-08-11,24409
11951,21597,2024-12-08,13764
11952,1830,2022-01-12,14858
11953,16339,2024-07-01,22680
11954,3740,2023-03-10,6051
11955,6277,2024-08-30,10098
11956,19349,2021-12-30,3918
11957,22001,2020-12-22,20116
11958,14422,2022-10-17,16436
11959,7764,2025-05-16,1783
11960,15238,2025-02-17,1294
11961,16285,2021-01-17,935
11962,2808,2024-07-26,14921
11963,2920,2025-04-20,22778
11964,11197,2021-02-03,4692
11965,17955,2023-08-30,15171
11966,5757,2023-10-10,16883
11967,6708,2022-02-23,23655
11968,24334,2022-12-17,15146
11969,23261,2020-09-28,16854
11970,12597,2021-04-04,21219
11971,24637,2022-10-15,11496
11972,19960,2021-04-18,1673
11973,19213,2023-04-10,9086
11974,18959,2021-10-04,20019
11975,3383,2025-04-29,21541
11976,3765,2022-02-08,22665
11977,10440,2024-04-23,16848
11978,15151,2022-06-25,24512
11979,16301,2021-12-05,13887
11980,3425,2021-05-30,7509
11981,17483,2022-12-09,329
11982,14272,2021-05-28,13708
11983,10996,2022-12-10,20251
11984,13583,2022-08-23,9332
11985,13333,2023-11-08,1010
11986,11300,2023-04-04,24905
11987,198,2020-12-23,8667
11988,2689,2021-11-08,8988
11989,14890,2023-04-02,8227
11990,7099,2021-07-12,166
11991,22514,2021-10-24,3680
11992,9761,2023-02-03,24201
11993,9063,2024-07-17,8579
11994,510,2025-04-16,23091
11995,18848,2020-10-09,19021
11996,12226,2022-10-23,10673
11997,23482,2025-01-20,22754
11998,18273,2024-10-30,3038
11999,2251,2023-04-29,5089
12000,4672,2024-11-01,1699
12001,5011,2020-09-17,2064
12002,985,2023-11-02,1192
12003,796,2023-01-23,21317
12004,6090,2024-12-28,7176
12005,14047,2023-05-14,23990
12006,848,2021-07-29,5793
12007,17776,2021-03-27,5555
12008,7594,2022-08-18,15070
12009,22102,2020-11-25,3458
12010,19378,2022-01-30,6676
12011,15075,2022-06-25,11316
12012,7628,2024-07-28,16265
12013,4458,2024-09-17,24897
12014,4572,2022-12-03,11252
12015,12592,2022-02-03,12563
12016,9630,2024-03-05,22416
12017,24978,2023-07-20,23273
12018,14040,2021-02-05,10232
12019,17262,2021-03-11,21355
12020,19539,2022-12-11,13946
12021,22094,2023-12-19,18125
12022,20826,2023-03-07,17499
12023,1096,2024-08-22,11171
12024,11715,2022-01-28,1465
12025,1807,2025-05-26,22138
12026,22381,2025-06-12,21922
12027,15144,2023-05-30,4795
12028,18061,2024-02-15,3664
12029,8400,2024-05-21,23196
12030,9558,2021-08-18,8107
12031,5502,2023-01-29,17827
12032,7277,2022-11-04,3471
12033,11118,2023-02-19,16347
12034,12450,2021-09-22,23451
12035,10256,2024-04-20,3711
12036,23566,2020-09-18,21363
12037,24822,2020-09-30,14340
12038,24453,2021-05-21,11477
12039,18987,2025-06-19,1430
12040,15762,2025-05-02,14405
12041,21552,2020-08-21,21353
12042,14016,2021-04-07,21271
12043,19866,2021-04-02,909
12044,17862,2023-06-29,5692
12045,22670,2021-09-05,14619
12046,2498,2022-09-19,631
12047,5851,2022-03-24,15666
12048,17865,2021-09-17,7160
12049,1788,2022-01-02,8143
12050,18197,2022-06-21,1292
12051,19308,2023-09-06,11402
12052,2562,2025-05-27,8241
12053,19331,2021-06-25,7910
12054,16289,2020-12-24,18140
12055,916,2024-07-21,10091
12056,22756,2020-10-20,15270
12057,7314,2021-10-15,18614
12058,10989,2021-12-01,2168
12059,19200,2022-02-28,1812
12060,14617,2021-02-25,10508
12061,21670,2021-08-11,6915
12062,13455,2021-04-29,770
12063,4594,2020-11-18,1500
12064,977,2020-11-10,278
12065,17134,2022-02-21,3309
12066,3556,2022-08-04,9460
12067,23965,2024-01-02,14857
12068,11361,2020-07-27,13566
12069,21184,2023-10-22,8436
12070,7456,2025-04-01,8123
12071,19400,2021-05-02,15976
12072,11819,2023-07-10,7204
12073,8461,2020-08-23,5066
12074,3029,2021-08-13,9357
12075,22833,2021-07-24,15010
12076,10328,2023-03-11,11718
12077,5240,2022-09-23,1953
12078,17633,2025-05-04,17541
12079,11400,2020-09-21,4056
12080,1406,2020-07-07,13935
12081,22539,2022-08-05,23826
12082,16823,2022-01-27,15961
12083,15370,2021-04-18,2066
12084,16699,2023-10-14,10212
12085,2113,2020-10-14,11162
12086,21381,2022-06-14,3924
12087,16976,2023-12-09,20327
12088,13780,2020-08-13,1384
12089,12483,2025-03-01,16253
12090,21918,2024-07-09,18260
12091,3671,2024-07-22,13165
12092,16034,2021-03-02,18180
12093,24433,2021-05-21,16406
12094,18294,2022-03-19,12159
12095,24412,2025-05-07,6361
12096,12289,2022-07-31,23381
12097,4464,2021-12-14,23022
12098,6775,2022-06-05,8393
12099,2424,2022-05-15,14316
12100,11455,2023-02-22,9481
12101,13088,2024-08-01,3771
12102,19655,2023-02-09,11553
12103,1454,2021-03-04,2311
12104,196,2020-08-16,12705
12105,21971,2022-05-31,18498
12106,8982,2024-01-05,11775
12107,11260,2025-05-16,14945
12108,3554,2023-06-26,10019
12109,12642,2022-05-15,10333
12110,9005,2023-03-04,21249
12111,4931,2021-10-24,22133
12112,2581,2021-06-20,21343
12113,24550,2023-03-15,14516
12114,405,2022-04-16,7203
12115,8145,2024-06-20,11560
12116,19229,2023-07-21,14764
12117,2337,2025-01-19,3367
12118,7847,2021-09-29,8724
12119,14014,2021-06-01,1377
12120,90,2023-07-24,4311
12121,9598,2025-05-12,16259
12122,21447,2022-09-21,19509
12123,23113,2023-11-30,1164
12124,9810,2022-06-27,18056
12125,19979,2021-11-02,448
12126,9718,2024-07-23,9071
12127,15318,2020-12-31,9850
12128,13561,2022-05-23,22155
12129,4042,2024-08-19,26
12130,11355,2022-08-31,11991
12131,716,2024-06-30,1574
12132,14238,2024-01-04,23173
12133,15164,2024-12-30,15648
12134,18826,2021-11-14,197
12135,24524,2022-01-29,4208
12136,19814,2025-06-15,18063
12137,5269,2021-12-04,10173
12138,19206,2021-02-20,5995
12139,16038,2023-07-11,10036
12140,24445,2020-09-18,21975
12141,22536,2024-12-09,13681
12142,23781,2024-06-29,3219
12143,10310,2024-06-21,12666
12144,12991,2023-05-15,7249
12145,16034,2021-07-18,11021
12146,11953,2023-02-27,2002
12147,10280,2021-08-14,16407
12148,19286,2020-11-18,8148
12149,19485,2025-02-02,18713
12150,19977,2024-04-09,22688
12151,24759,2021-09-15,22812
12152,23050,2022-02-27,18523
12153,6833,2021-08-02,22132
12154,9815,2023-09-19,16091
12155,84,2020-12-28,493
12156,16470,2024-10-10,20964
12157,7465,2021-03-11,4236
12158,9935,2025-03-06,11284
12159,17695,2020-09-25,5996
12160,15469,2022-05-04,23891
12161,14880,2021-05-24,5530
12162,9133,2024-06-29,9813
12163,17421,2024-03-12,1637
12164,17785,2022-08-25,17323
12165,3481,2022-10-30,22962
12166,21205,2022-09-22,9116
12167,5750,2021-07-16,12186
12168,4714,2023-10-13,16205
12169,22543,2023-11-14,20505
12170,725,2023-05-25,22387
12171,188,2024-01-29,1492
12172,22762,2023-11-14,21711
12173,21215,2020-09-20,9618
12174,6602,2021-10-03,24744
12175,2773,2022-04-16,1367
12176,14481,2021-03-14,23619
12177,4613,2025-02-17,3775
12178,2581,2024-07-31,13323
12179,20085,2024-03-23,8332
12180,19324,2024-07-03,9478
12181,1139,2024-07-29,8698
12182,7212,2022-01-31,838
12183,24780,2023-09-12,17324
12184,24025,2020-10-11,4309
12185,19765,2023-03-03,22873
12186,14236,2022-12-02,559
12187,17730,2023-05-15,9260
12188,24937,2020-11-27,6085
12189,17528,2021-05-17,15255
12190,214,2023-05-28,24983
12191,18233,2023-05-19,20567
12192,17026,2021-02-06,3107
12193,606,2024-01-06,14173
12194,15425,2024-02-29,13765
12195,16750,2022-01-28,4262
12196,17613,2024-03-06,23732
12197,899,2024-10-06,3586
12198,10964,2022-09-27,21395
12199,19135,2023-11-16,17263
12200,21765,2020-08-31,2495
12201,15170,2021-03-24,24259
12202,16474,2024-07-14,9694
12203,17373,2024-06-12,23905
12204,23442,2022-04-30,12823
12205,2441,2023-07-23,8222
12206,13462,2024-01-26,679
12207,5564,2023-01-22,24800
12208,11404,2020-10-11,13852
12209,16677,2022-04-15,24009
12210,21111,2020-09-12,20541
12211,15607,2020-08-20,6320
12212,11362,2023-10-04,5727
12213,20650,2025-03-16,14944
12214,5430,2023-04-21,6285
12215,21370,2023-09-19,4182
12216,9283,2025-03-03,3560
12217,22584,2021-05-05,12923
12218,11822,2020-10-27,3467
12219,19000,2021-09-18,17832
12220,8343,2021-01-01,7276
12221,14654,2023-01-02,12467
12222,5435,2024-08-01,1950
12223,984,2020-09-18,14975
12224,1820,2024-10-31,4510
12225,17361,2020-10-04,206
12226,22534,2020-08-14,17159
12227,8381,2024-06-02,16863
12228,6461,2020-07-27,24801
12229,2779,2021-03-29,3961
12230,13917,2021-05-07,17701
12231,18956,2023-10-13,15
12232,9379,2021-05-23,24626
12233,3902,2024-10-29,24324
12234,3440,2020-11-02,5221
12235,23618,2021-06-21,19882
12236,9540,2021-12-30,17348
12237,16214,2020-10-16,21514
12238,5485,2022-11-03,15092
12239,23922,2021-09-17,16507
12240,3408,2023-12-22,21142
12241,10818,2024-03-19,1919
12242,773,2020-09-11,19428
12243,11397,2021-07-13,10493
12244,13142,2022-03-03,13644
12245,4954,2022-01-14,19657
12246,4595,2024-06-04,23650
12247,8841,2023-08-17,16325
12248,13088,2021-04-29,2768
12249,4947,2022-08-18,14611
12250,9252,2024-01-09,846
12251,988,2021-01-10,12288
12252,18575,2022-09-26,16943
12253,4624,2024-02-20,10867
12254,18170,2024-02-10,10136
12255,9720,2023-07-30,15032
12256,6150,2024-05-15,22898
12257,23201,2024-06-17,14859
12258,12512,2023-05-16,589
12259,1902,2022-01-30,1354
12260,18788,2023-10-09,21725
12261,19370,2020-09-24,4443
12262,1851,2021-10-28,17974
12263,5156,2025-04-27,24635
12264,6018,2025-01-11,18464
12265,12203,2023-10-07,7826
12266,9930,2021-11-09,3716
12267,1081,2021-04-06,24784
12268,2022,2021-12-22,18770
12269,23559,2024-10-11,14515
12270,21947,2024-07-11,310
12271,9531,2023-10-02,22937
12272,10351,2024-08-25,1662
12273,11380,2021-09-09,2186
12274,9523,2025-04-24,2439
12275,771,2021-09-15,6526
12276,24565,2022-05-26,9973
12277,22171,2022-04-10,21185
12278,9934,2024-02-11,1889
12279,12382,2021-04-21,5089
12280,7360,2024-02-23,13823
12281,23330,2025-05-13,15635
12282,23831,2023-07-21,15855
12283,14896,2022-07-31,5993
12284,13367,2024-11-25,20942
12285,12305,2022-03-31,15398
12286,11326,2021-12-12,9863
12287,23165,2025-01-09,4014
12288,10989,2021-08-13,6891
12289,1597,2024-02-19,19523
12290,8748,2022-04-29,10504
12291,21831,2023-02-06,9818
12292,12157,2020-12-16,20070
12293,11764,2021-06-12,12893
12294,4355,2023-07-20,11276
12295,17219,2023-09-04,12882
12296,9840,2024-04-09,10233
12297,11252,2022-08-18,2219
12298,9059,2021-03-17,7047
12299,17288,2023-05-03,15710
12300,13176,2022-03-05,19690
12301,16527,2024-08-22,17712
12302,22405,2023-03-03,5615
12303,14733,2022-03-22,6681
12304,24271,2021-07-06,6148
12305,20108,2025-05-29,19844
12306,2787,2024-09-22,6374
12307,19775,2025-06-03,13761
12308,6946,2023-09-09,3946
12309,2760,2022-08-01,195
