sale_id,order_id,product_id,quantity,sale_price,total_price
13158,16526,11348,1,446.38,446.38
13159,8258,22786,3,268.6,805.8000000000001
13160,7130,16300,4,379.74,1518.96
13161,22455,22858,3,270.4,811.1999999999999
13162,21036,16676,2,976.58,1953.16
13163,14522,13703,4,291.76,1167.04
13164,39,15205,2,306.43,612.86
13165,20907,11236,2,373.51,747.02
13166,3615,18706,1,631.27,631.27
13167,8256,2829,1,970.27,970.27
13168,9474,3021,3,590.26,1770.78
13169,299,11087,1,984.48,984.48
13170,12032,11260,2,349.44,698.88
13171,22056,12720,3,920.76,2762.2799999999997
13172,14394,2739,3,392.15,1176.4499999999998
13173,6230,19557,2,630.55,1261.1
13174,14605,3004,2,56.54,113.08
13175,2560,4490,4,9.11,36.44
13176,11732,21636,2,229.18,458.36
13177,9324,14060,2,43.48,86.96
13178,7927,22654,1,426.61,426.61
13179,9439,6169,1,449.36,449.36
13180,17818,23489,1,955.11,955.11
13181,747,14525,1,177.41,177.41
13182,19701,7237,1,455.44,455.44
13183,20702,453,4,311.3,1245.2
13184,24905,3119,2,64.56,129.12
13185,13735,18715,4,111.24,444.96
13186,4778,3709,4,877.99,3511.96
13187,24821,8775,3,400.47,1201.41
13188,6688,24893,2,766.79,1533.58
13189,10024,7000,1,451.48,451.48
13190,4095,24919,1,913.44,913.44
13191,12364,456,3,703.66,2110.98
13192,23932,13726,3,344.36,1033.08
13193,6860,12063,2,863.43,1726.86
13194,91,11664,2,91.54,183.08
13195,8494,4444,3,80.66,241.98
13196,16491,9409,4,557.07,2228.28
13197,20238,11710,1,732.65,732.65
13198,395,15091,4,602.95,2411.8
13199,19464,19750,2,664.35,1328.7
13200,8871,13783,4,264.32,1057.28
13201,6159,17248,4,878.54,3514.16
13202,7940,18175,2,971.89,1943.78
13203,20673,8447,2,391.4,782.8
13204,10915,6237,4,411.87,1647.48
13205,12789,22367,4,456.5,1826.0
13206,6,8763,4,204.1,816.4
13207,7234,12553,2,145.36,290.72
13208,1775,19040,2,778.04,1556.08
13209,979,9055,1,608.3,608.3
13210,12383,2839,3,154.56,463.68
13211,7349,2926,3,498.51,1495.53
13212,2771,2133,3,996.07,2988.21
13213,10232,11028,2,528.96,1057.92
13214,8137,7021,1,912.68,912.68
13215,6163,14393,2,836.34,1672.68
13216,525,916,4,114.99,459.96
13217,9150,380,2,407.57,815.14
13218,24840,20143,2,561.92,1123.84
13219,2425,8397,4,651.05,2604.2
13220,3902,18311,2,294.98,589.96
13221,21596,15010,3,12.65,37.95
13222,19803,6072,3,313.09,939.27
13223,6712,7796,4,568.68,2274.72
13224,12405,19637,3,353.83,1061.49
13225,21798,19793,1,383.84,383.84
13226,22890,4671,1,837.5,837.5
13227,6985,2206,2,419.84,839.68
13228,7951,196,2,968.49,1936.98
13229,1598,15095,3,168.21,504.63
13230,21693,11780,4,94.62,378.48
13231,11566,24562,4,216.84,867.36
13232,5538,23183,2,92.55,185.1
13233,19993,7638,3,253.17,759.51
13234,19969,14155,1,546.06,546.06
13235,2507,19108,4,262.52,1050.08
13236,7439,5629,4,819.01,3276.04
13237,2522,2912,3,361.96,1085.8799999999999
13238,14502,23568,1,406.81,406.81
13239,5281,3914,4,91.39,365.56
13240,23345,15083,2,274.19,548.38
13241,4963,4843,3,124.87,374.61
13242,1006,19456,1,236.47,236.47
13243,2459,14335,2,660.27,1320.54
13244,724,11512,1,384.82,384.82
13245,17676,11259,1,24.03,24.03
13246,6522,2438,1,271.07,271.07
13247,17146,19053,2,872.12,1744.24
13248,22973,20602,2,381.0,762.0
13249,11685,15475,1,565.03,565.03
13250,21460,12257,4,481.36,1925.44
13251,21719,21716,3,973.79,2921.37
13252,8655,14094,2,282.39,564.78
13253,12671,23531,2,708.53,1417.06
13254,19804,18332,1,598.41,598.41
13255,11042,14580,2,621.42,1242.84
13256,21896,24828,1,807.42,807.42
13257,15316,1256,2,171.01,342.02
13258,4614,6790,1,844.89,844.89
13259,4284,17043,2,107.83,215.66
13260,3249,245,1,666.37,666.37
13261,19598,12395,1,211.14,211.14
13262,11156,19504,3,643.93,1931.79
13263,10989,1222,4,119.8,479.2
13264,14329,5262,3,711.04,2133.12
13265,10609,5198,3,325.28,975.8399999999999
13266,20055,17758,3,666.82,2000.46
13267,1854,12077,2,549.68,1099.36
13268,16272,1192,4,228.54,914.16
13269,20903,19531,1,534.01,534.01
13270,915,23118,1,163.23,163.23
13271,9096,13718,1,992.34,992.34
13272,2712,9091,3,598.37,1795.1100000000001
13273,21365,2461,2,513.1,1026.2
13274,20204,48,4,918.96,3675.84
13275,20728,7406,4,303.73,1214.92
13276,9613,12808,4,232.06,928.24
13277,13426,17073,2,638.34,1276.68
13278,20894,20357,2,907.99,1815.98
13279,17549,3205,3,651.61,1954.83
13280,8531,11953,4,26.69,106.76
13281,10395,9414,1,863.3,863.3
13282,492,5647,2,300.89,601.78
13283,8230,20027,4,869.79,3479.16
13284,11443,8282,4,981.64,3926.56
13285,19607,20341,3,653.07,1959.21
13286,21550,621,1,284.26,284.26
13287,14040,3605,1,229.71,229.71
13288,18943,24917,4,705.99,2823.96
13289,9132,17929,2,58.5,117.0
13290,6258,8623,2,651.92,1303.84
13291,19152,13676,1,312.69,312.69
13292,13745,21936,2,7.67,15.34
13293,9616,318,4,635.35,2541.4
13294,22480,10073,1,584.02,584.02
13295,6159,19541,3,531.14,1593.42
13296,14674,706,2,252.43,504.86
13297,23570,618,2,915.08,1830.16
13298,13027,2920,2,36.92,73.84
13299,19653,17040,4,115.08,460.32
13300,15170,8867,2,391.57,783.14
13301,23838,4684,3,391.85,1175.5500000000002
13302,22687,535,2,132.36,264.72
13303,3737,21738,3,983.31,2949.93
13304,17771,9745,2,987.48,1974.96
13305,863,18284,1,774.34,774.34
13306,15827,14350,4,307.75,1231.0
13307,2039,7265,4,344.41,1377.64
13308,18642,17584,4,892.41,3569.64
13309,2544,20272,1,12.41,12.41
13310,929,13318,3,159.72,479.15999999999997
13311,21485,14103,4,282.69,1130.76
13312,2179,16688,3,998.63,2995.89
13313,13148,7857,2,50.11,100.22
13314,7456,24381,2,650.33,1300.66
13315,2213,18079,3,810.51,2431.5299999999997
13316,10311,13800,1,108.67,108.67
13317,9500,20291,3,128.22,384.65999999999997
13318,8361,678,2,284.28,568.56
13319,420,24821,1,589.72,589.72
13320,20361,21023,4,249.57,998.28
13321,5905,19130,2,507.79,1015.58
13322,23562,7862,4,192.69,770.76
13323,12817,17425,3,752.73,2258.19
13324,14688,16150,1,407.6,407.6
13325,4842,11968,1,212.28,212.28
13326,8331,15343,1,798.33,798.33
13327,8493,4365,2,244.04,488.08
13328,2905,3029,3,521.87,1565.6100000000001
13329,14463,2223,1,41.35,41.35
13330,16913,6662,2,313.88,627.76
13331,22720,22538,3,177.27,531.8100000000001
13332,3706,8762,3,259.4,778.1999999999999
13333,6351,2600,4,986.01,3944.04
13334,13573,11992,1,373.26,373.26
13335,16491,12247,4,153.31,613.24
13336,11896,8084,4,987.72,3950.88
13337,21837,8832,1,303.47,303.47
13338,12027,14132,3,743.08,2229.2400000000002
13339,18246,24330,4,885.77,3543.08
13340,8234,17785,4,355.67,1422.68
13341,6868,343,2,646.89,1293.78
13342,5955,6385,3,57.74,173.22
13343,14684,10091,2,396.54,793.08
13344,8323,12398,4,896.25,3585.0
13345,23033,17980,3,802.34,2407.02
13346,8165,21500,3,248.22,744.66
13347,24014,2429,4,23.45,93.8
13348,21383,17631,2,620.65,1241.3
13349,1644,12806,4,124.27,497.08
13350,23172,624,3,815.51,2446.5299999999997
13351,9394,13517,4,468.91,1875.64
13352,789,2844,3,400.36,1201.08
13353,17625,19600,3,250.91,752.73
13354,4489,12817,1,551.5,551.5
13355,22540,23407,2,820.92,1641.84
13356,2360,6623,3,474.34,1423.02
13357,4613,2058,2,101.65,203.3
13358,24511,15519,1,559.39,559.39
13359,3549,10811,2,330.19,660.38
13360,18203,1959,1,518.85,518.85
13361,1639,9450,4,90.58,362.32
13362,17684,14470,3,79.01,237.03000000000003
13363,16669,21870,3,736.5,2209.5
13364,9463,18097,2,491.18,982.36
13365,22820,6143,1,410.41,410.41
13366,11361,9065,2,954.2,1908.4
13367,19614,661,1,196.79,196.79
13368,23741,3984,4,906.25,3625.0
13369,3324,3225,3,833.64,2500.92
13370,11106,8615,3,532.49,1597.47
13371,7162,10788,4,454.56,1818.24
13372,12673,9378,1,128.96,128.96
13373,9683,18760,1,373.98,373.98
13374,1015,2097,1,543.55,543.55
13375,5806,3660,3,356.23,1068.69
13376,19218,14932,1,918.26,918.26
13377,12599,16956,4,49.77,199.08
13378,15470,14797,1,305.26,305.26
13379,19025,23201,2,930.6,1861.2
13380,8298,10914,1,86.31,86.31
13381,18975,2848,4,468.55,1874.2
13382,23928,17847,3,749.21,2247.63
13383,10525,17693,1,341.49,341.49
13384,22759,3995,2,810.12,1620.24
13385,12203,15309,2,153.32,306.64
13386,20437,4734,4,986.49,3945.96
13387,18615,13041,1,645.06,645.06
13388,17310,20310,1,297.38,297.38
13389,10785,23239,1,74.89,74.89
13390,19090,23005,2,559.4,1118.8
13391,19377,17256,3,590.47,1771.41
13392,4362,6286,1,444.91,444.91
13393,22044,11254,2,938.41,1876.82
13394,1377,4604,3,325.64,976.92
13395,20967,8066,4,581.65,2326.6
13396,914,16391,4,73.04,292.16
13397,5995,11089,2,460.02,920.04
13398,15853,9377,2,786.16,1572.32
13399,11837,12310,1,748.7,748.7
13400,19337,23496,4,480.47,1921.88
13401,23772,18473,1,857.73,857.73
13402,24252,6139,1,950.12,950.12
13403,2714,19997,4,436.93,1747.72
13404,21489,17453,4,353.61,1414.44
13405,14379,15496,4,635.36,2541.44
13406,6932,17269,3,998.03,2994.09
13407,17424,6278,1,44.67,44.67
13408,6816,20915,1,369.65,369.65
13409,7798,22764,4,493.13,1972.52
13410,8715,11230,4,980.31,3921.24
13411,11246,3535,4,826.64,3306.56
13412,12904,10300,4,300.71,1202.84
13413,4414,3086,4,783.95,3135.8
13414,15983,2843,3,212.31,636.9300000000001
13415,15872,9411,2,592.2,1184.4
13416,1143,14476,1,44.78,44.78
13417,17126,5227,2,427.26,854.52
13418,4876,13251,3,767.67,2303.0099999999998
13419,313,22184,1,290.29,290.29
13420,3145,7697,4,730.09,2920.36
13421,6472,17019,3,330.77,992.31
13422,15572,14994,3,76.71,230.13
13423,18016,19978,4,901.79,3607.16
13424,6263,24959,4,423.19,1692.76
13425,22,17851,2,740.85,1481.7
13426,12409,10001,1,596.08,596.08
13427,2405,15722,3,675.71,2027.13
13428,19010,23310,4,540.51,2162.04
13429,11524,41,3,550.37,1651.1100000000001
13430,12958,9480,1,867.98,867.98
13431,17338,2419,4,568.48,2273.92
13432,15125,16273,4,809.87,3239.48
13433,12214,463,1,449.75,449.75
13434,7099,3462,4,973.08,3892.32
13435,20293,15175,1,66.83,66.83
13436,4615,18226,4,381.97,1527.88
13437,3660,8544,1,182.61,182.61
13438,10345,12272,3,300.59,901.77
13439,24779,20011,1,126.16,126.16
13440,7726,18555,2,501.62,1003.24
13441,4092,13705,3,18.27,54.81
13442,1831,340,3,586.61,1759.83
13443,24771,8746,4,939.25,3757.0
13444,4055,10029,4,166.16,664.64
13445,22851,16935,2,659.64,1319.28
13446,22116,12354,3,263.01,789.03
13447,22262,1088,4,149.75,599.0
13448,1639,20434,2,838.46,1676.92
13449,8408,21693,1,475.45,475.45
13450,13993,11430,1,71.4,71.4
13451,10209,19778,2,544.39,1088.78
13452,19166,15755,1,978.85,978.85
13453,676,20739,1,805.54,805.54
13454,2947,2697,3,558.51,1675.53
13455,5574,15981,3,951.1,2853.3
13456,22368,16939,1,803.2,803.2
13457,19526,24023,1,450.33,450.33
13458,12984,16831,2,472.86,945.72
13459,6763,19053,3,927.51,2782.5299999999997
13460,23620,15339,2,50.0,100.0
13461,19597,19338,3,331.73,995.19
13462,1259,24933,2,441.65,883.3
13463,17347,3416,4,205.67,822.68
13464,5475,6176,2,181.67,363.34
13465,4588,9284,4,503.99,2015.96
13466,11055,17511,1,588.26,588.26
13467,5144,6791,3,461.9,1385.6999999999998
13468,15400,19629,3,409.89,1229.67
13469,24216,7982,4,707.25,2829.0
13470,7481,17212,3,742.33,2226.9900000000002
13471,6510,18845,4,178.15,712.6
13472,3302,17472,4,69.56,278.24
13473,19269,4970,2,69.6,139.2
13474,7487,15875,2,736.18,1472.36
13475,16190,13801,2,20.64,41.28
13476,10695,4188,2,975.57,1951.14
13477,15646,24388,4,707.5,2830.0
13478,14937,16830,3,599.01,1797.03
13479,16321,3066,4,36.78,147.12
13480,6018,24606,3,36.72,110.16
13481,5320,12575,1,459.25,459.25
13482,248,681,3,386.55,1159.65
13483,14831,2582,1,292.99,292.99
13484,19694,21577,1,133.63,133.63
13485,15334,4105,2,276.17,552.34
13486,8177,14495,3,636.68,1910.04
13487,7046,2192,4,401.39,1605.56
13488,10860,5014,2,315.57,631.14
13489,9920,17134,1,925.12,925.12
13490,20209,4214,3,335.36,1006.08
13491,7656,9908,4,911.17,3644.68
13492,10849,16059,1,85.55,85.55
13493,16101,11231,4,827.24,3308.96
13494,15094,6285,1,514.07,514.07
13495,16024,10972,3,511.95,1535.85
13496,5763,24445,3,598.58,1795.7400000000002
13497,2607,16881,2,665.11,1330.22
13498,19931,21632,2,819.14,1638.28
13499,13912,5031,4,58.45,233.8
13500,13240,14407,3,316.42,949.26
13501,8016,23034,2,465.94,931.88
13502,12594,2777,1,964.8,964.8
13503,24336,5114,2,65.87,131.74
13504,9476,17840,1,397.97,397.97
13505,3569,19506,4,783.65,3134.6
13506,19339,16675,2,930.8,1861.6
13507,21528,11071,1,806.81,806.81
13508,12527,13643,4,977.22,3908.88
13509,21663,2914,2,529.59,1059.18
13510,12082,24607,4,729.59,2918.36
13511,5464,2108,1,881.83,881.83
13512,17784,17168,3,417.26,1251.78
13513,24576,5939,2,85.69,171.38
13514,10102,20334,1,60.03,60.03
13515,21860,14302,4,922.75,3691.0
13516,4256,20279,4,7.02,28.08
13517,19535,5117,3,320.55,961.6500000000001
13518,21974,12581,4,851.34,3405.36
13519,10555,19481,3,400.48,1201.44
13520,3554,8220,4,200.9,803.6
13521,7913,18328,1,134.97,134.97
13522,2666,3682,3,39.53,118.59
13523,9090,2325,3,649.13,1947.3899999999999
13524,13735,23539,1,328.92,328.92
13525,19446,21557,2,16.92,33.84
13526,2866,22009,2,87.54,175.08
13527,14790,14171,3,852.7,2558.1000000000004
13528,1951,10825,1,127.75,127.75
13529,10993,16528,2,500.26,1000.52
13530,153,19699,2,350.19,700.38
13531,18679,16267,4,206.62,826.48
13532,20269,4110,2,129.25,258.5
13533,282,10155,1,640.73,640.73
13534,18628,3919,1,876.09,876.09
13535,20509,9174,1,603.35,603.35
13536,2127,1834,4,379.12,1516.48
13537,14519,8702,3,310.0,930.0
13538,13026,20310,1,366.0,366.0
13539,1917,1219,4,369.52,1478.08
13540,21857,21825,3,513.04,1539.12
13541,18000,3117,1,370.96,370.96
13542,6077,1139,3,588.47,1765.41
13543,11158,7811,1,108.94,108.94
13544,8229,7087,2,278.65,557.3
13545,20554,6865,4,723.03,2892.12
13546,1145,18401,1,759.27,759.27
13547,17951,4813,2,677.69,1355.38
13548,8482,4669,1,344.27,344.27
13549,4661,22968,2,448.99,897.98
13550,21843,11040,4,186.23,744.92
13551,9829,22585,1,966.31,966.31
13552,4629,5018,1,870.77,870.77
13553,20064,20550,4,942.0,3768.0
13554,22336,9292,3,571.66,1714.98
13555,12126,24925,3,468.39,1405.17
13556,19685,8852,4,869.52,3478.08
13557,14182,397,3,411.26,1233.78
13558,4910,3245,2,271.84,543.68
13559,2276,20853,4,504.93,2019.72
13560,12447,12424,2,173.77,347.54
13561,23602,16786,1,770.27,770.27
13562,8491,1492,3,444.24,1332.72
13563,16913,8481,3,656.64,1969.92
13564,12110,22128,3,586.13,1758.3899999999999
13565,11974,23500,2,587.04,1174.08
13566,2782,5186,4,931.38,3725.52
13567,16019,9727,1,60.55,60.55
13568,21426,24178,1,615.62,615.62
13569,1947,8811,1,266.16,266.16
13570,20008,6443,1,129.1,129.1
13571,13919,3211,1,59.42,59.42
13572,21136,8657,1,830.92,830.92
13573,77,9836,4,401.81,1607.24
13574,20943,18166,4,700.4,2801.6
13575,1562,12126,3,932.53,2797.59
13576,18909,7212,2,855.46,1710.92
13577,18113,13130,3,245.97,737.91
13578,20385,1094,3,637.15,1911.4499999999998
13579,6460,6528,2,301.57,603.14
13580,16508,18556,4,53.78,215.12
13581,21939,13633,4,908.43,3633.72
13582,13154,10089,1,706.31,706.31
13583,20800,15310,1,835.89,835.89
13584,6128,205,2,276.62,553.24
13585,1405,8724,2,282.6,565.2
13586,9921,22883,3,208.43,625.29
13587,14528,17396,3,288.44,865.3199999999999
13588,23698,21491,2,110.46,220.92
13589,2528,4751,2,733.83,1467.66
13590,7647,24837,2,971.08,1942.16
13591,4797,15669,1,908.58,908.58
13592,2176,425,1,151.05,151.05
13593,7933,20053,2,214.95,429.9
13594,3282,2097,4,363.65,1454.6
13595,19265,20718,1,203.6,203.6
13596,22973,24933,1,688.12,688.12
13597,6124,12491,4,748.44,2993.76
13598,23883,13511,2,757.59,1515.18
13599,894,8516,4,585.62,2342.48
13600,22720,8471,2,257.46,514.92
13601,8478,21296,1,125.24,125.24
13602,745,13053,4,490.58,1962.32
13603,1662,6544,4,889.57,3558.28
13604,16988,7650,2,278.08,556.16
13605,14170,18251,3,329.71,989.1299999999999
13606,2007,21207,2,718.98,1437.96
13607,10890,21171,1,345.83,345.83
13608,23115,12150,3,872.76,2618.2799999999997
13609,7799,8173,2,866.26,1732.52
13610,11756,22071,2,900.34,1800.68
13611,4166,17269,3,771.28,2313.84
13612,22550,11870,1,63.77,63.77
13613,10638,17767,1,532.99,532.99
13614,2348,5293,1,478.85,478.85
13615,6207,18004,3,464.65,1393.9499999999998
13616,6834,625,4,656.76,2627.04
13617,19450,23775,2,753.19,1506.38
13618,19831,15576,3,543.67,1631.0099999999998
13619,7997,6714,3,755.21,2265.63
13620,9236,13722,1,246.72,246.72
13621,9163,322,2,642.36,1284.72
13622,8642,16697,3,613.61,1840.83
13623,24172,10319,2,337.97,675.94
13624,3727,9133,3,506.41,1519.23
13625,20471,18678,1,989.68,989.68
13626,22950,9317,4,701.23,2804.92
13627,13957,4630,3,447.41,1342.23
13628,18703,18202,4,709.4,2837.6
13629,22490,11441,4,386.05,1544.2
13630,20915,13636,1,320.81,320.81
13631,33,6406,4,504.76,2019.04
13632,21093,13334,4,451.6,1806.4
13633,7332,20006,2,950.67,1901.34
13634,5478,12311,2,978.94,1957.88
13635,10743,1369,4,327.39,1309.56
13636,331,7673,3,71.28,213.84
13637,4087,14531,2,205.92,411.84
13638,4921,2068,4,927.08,3708.32
13639,8512,22177,3,155.8,467.40000000000003
13640,8393,22780,4,619.65,2478.6
13641,12875,752,1,43.89,43.89
13642,13801,23409,4,509.43,2037.72
13643,2977,19654,3,409.91,1229.73
13644,23277,8832,4,712.03,2848.12
13645,12891,7669,1,513.62,513.62
13646,17298,23664,3,487.66,1462.98
13647,15755,20721,4,626.43,2505.72
13648,17502,20879,1,702.65,702.65
13649,317,7782,3,649.43,1948.29
13650,20816,8954,4,884.12,3536.48
13651,9240,10139,2,118.74,237.48
13652,9921,18136,4,958.27,3833.08
13653,20299,5227,1,679.04,679.04
13654,23814,6629,2,201.8,403.6
13655,20556,1818,1,416.38,416.38
13656,20762,14858,4,312.51,1250.04
13657,1875,23491,4,718.33,2873.32
13658,961,15079,3,995.56,2986.68
13659,3317,6054,3,869.08,2607.2400000000002
13660,14306,16197,4,862.68,3450.72
13661,12990,507,1,414.94,414.94
13662,5460,15813,2,438.73,877.46
13663,10720,346,1,207.6,207.6
13664,16353,18992,4,374.68,1498.72
13665,7676,17691,1,630.8,630.8
13666,21287,3148,3,842.64,2527.92
13667,6986,12320,1,63.51,63.51
13668,12950,2663,2,946.45,1892.9
13669,24496,15652,1,246.57,246.57
13670,8444,19127,3,204.24,612.72
13671,8175,19270,1,400.94,400.94
13672,15081,2156,4,638.98,2555.92
13673,5326,18317,1,571.34,571.34
13674,3588,22706,4,256.07,1024.28
13675,19485,21149,1,958.59,958.59
13676,12335,14090,1,599.91,599.91
13677,1591,3367,2,822.55,1645.1
13678,2794,5991,1,915.33,915.33
13679,615,9859,4,403.22,1612.88
13680,5559,1362,3,235.12,705.36
13681,9206,4400,3,641.84,1925.52
13682,8438,19114,1,339.87,339.87
13683,24497,431,3,387.53,1162.59
13684,16793,24224,1,141.83,141.83
13685,10925,11519,1,820.91,820.91
13686,11400,1142,2,781.23,1562.46
13687,6649,16489,3,639.47,1918.41
13688,20235,5830,1,383.77,383.77
13689,19841,19208,2,969.81,1939.62
13690,17862,17909,1,362.21,362.21
13691,2406,14956,4,620.76,2483.04
13692,18825,14936,4,152.96,611.84
13693,16482,10514,3,144.99,434.97
13694,3121,14025,3,955.66,2866.98
13695,1986,11755,2,728.69,1457.38
13696,4007,9589,2,30.89,61.78
13697,5363,14527,3,640.35,1921.0500000000002
13698,17780,12338,1,52.08,52.08
13699,4931,6730,4,745.63,2982.52
13700,8619,23425,1,59.66,59.66
13701,10413,7043,3,371.16,1113.48
13702,23888,4972,4,380.44,1521.76
13703,9769,19418,1,593.86,593.86
13704,8798,13959,2,216.36,432.72
13705,24723,14491,1,694.41,694.41
13706,24876,12303,1,538.09,538.09
13707,5146,10839,3,338.48,1015.44
13708,13968,16597,3,774.55,2323.6499999999996
13709,19350,9070,1,605.25,605.25
13710,5766,15871,4,898.47,3593.88
13711,8741,11341,2,522.13,1044.26
13712,3013,21664,3,320.13,960.39
13713,20459,19056,1,10.48,10.48
13714,4302,1477,4,572.91,2291.64
13715,10702,15593,2,903.02,1806.04
13716,6312,22944,1,134.63,134.63
13717,376,3193,1,977.5,977.5
13718,21707,13621,2,644.91,1289.82
13719,9098,6127,3,249.49,748.47
13720,15539,5468,4,946.56,3786.24
13721,11061,16460,1,989.83,989.83
13722,16020,5830,4,35.16,140.64
13723,8061,218,3,954.39,2863.17
13724,17567,9681,1,266.81,266.81
13725,6649,4900,2,737.13,1474.26
13726,8848,18314,2,284.59,569.18
13727,5477,16720,1,457.73,457.73
13728,4395,8416,3,273.35,820.0500000000001
13729,8315,16080,3,721.87,2165.61
13730,3339,23164,3,804.47,2413.41
13731,12208,24974,3,732.83,2198.4900000000002
13732,1655,3443,4,959.34,3837.36
13733,17832,10521,1,147.51,147.51
13734,8083,10151,1,580.1,580.1
13735,3258,21584,2,945.98,1891.96
13736,24731,8545,4,466.4,1865.6
13737,22485,10966,1,888.88,888.88
13738,18601,21980,1,15.5,15.5
13739,24313,9906,4,945.42,3781.68
13740,20820,13975,1,55.35,55.35
13741,15779,5250,1,63.53,63.53
13742,5989,11379,1,364.03,364.03
13743,8415,10796,3,837.65,2512.95
13744,10754,20140,1,91.04,91.04
13745,3538,24639,4,929.17,3716.68
13746,8182,15466,4,226.8,907.2
13747,13013,19823,3,54.15,162.45
13748,1037,5285,2,565.85,1131.7
13749,13348,13600,2,830.13,1660.26
13750,11857,23575,4,972.48,3889.92
13751,8908,23905,3,240.8,722.4000000000001
13752,214,17953,4,849.38,3397.52
13753,15,12278,1,146.09,146.09
13754,12423,20201,3,750.04,2250.12
13755,13955,10516,1,37.43,37.43
13756,4523,12756,2,391.13,782.26
13757,11802,18775,4,812.38,3249.52
13758,10780,18291,2,133.08,266.16
13759,2933,8154,1,602.94,602.94
13760,10285,8322,2,830.45,1660.9
13761,1832,15969,2,211.14,422.28
13762,14857,24650,1,803.48,803.48
13763,13383,23452,4,309.73,1238.92
13764,18728,23567,4,405.14,1620.56
13765,16270,594,1,752.38,752.38
13766,11018,8679,3,824.09,2472.27
13767,11235,9691,2,305.82,611.64
13768,19709,1125,3,224.28,672.84
13769,9008,19252,1,561.43,561.43
13770,8877,11687,3,578.16,1734.48
13771,15556,24428,2,92.8,185.6
13772,3824,2508,2,569.6,1139.2
13773,7354,15630,3,637.99,1913.97
13774,4594,20511,4,102.83,411.32
13775,2195,18505,2,817.41,1634.82
13776,3192,8750,1,503.58,503.58
13777,22704,3368,2,603.01,1206.02
13778,12794,24251,1,521.21,521.21
13779,1452,12058,3,484.7,1454.1
13780,18391,2651,2,302.34,604.68
13781,4118,7554,2,368.99,737.98
13782,13398,4817,3,713.12,2139.36
13783,23010,24541,4,633.37,2533.48
13784,10540,10976,3,608.58,1825.7400000000002
13785,496,1599,1,804.27,804.27
13786,18463,10649,2,539.7,1079.4
13787,3333,13251,2,304.86,609.72
13788,9216,10726,4,596.04,2384.16
13789,7581,17763,1,779.71,779.71
13790,127,1179,2,882.72,1765.44
13791,1874,22158,3,495.99,1487.97
13792,18525,12833,4,360.68,1442.72
13793,23234,853,1,850.22,850.22
13794,7438,11402,3,425.14,1275.42
13795,22487,21173,2,964.8,1929.6
13796,20923,18426,1,434.79,434.79
13797,22069,4039,2,986.49,1972.98
13798,11933,13787,2,102.77,205.54
13799,22503,24543,2,348.25,696.5
13800,20709,4578,3,281.3,843.9000000000001
13801,13728,19224,1,993.82,993.82
13802,2353,13450,3,859.37,2578.11
13803,15526,20785,4,739.53,2958.12
13804,14429,15516,4,918.1,3672.4
13805,7036,12138,2,916.07,1832.14
13806,17793,11937,2,202.59,405.18
13807,899,11183,3,344.55,1033.65
13808,15146,781,1,52.98,52.98
13809,22995,605,4,311.99,1247.96
13810,6350,16459,3,715.17,2145.5099999999998
13811,9120,18250,2,714.42,1428.84
13812,16663,7965,4,447.53,1790.12
13813,20459,18668,3,172.91,518.73
13814,14490,10702,4,50.12,200.48
13815,4075,19669,3,252.78,758.34
13816,24015,2344,1,87.55,87.55
13817,16217,857,1,990.42,990.42
13818,8420,14471,4,150.8,603.2
13819,7147,8399,2,813.05,1626.1
13820,23318,11976,4,375.79,1503.16
13821,14092,11621,4,621.11,2484.44
13822,23103,15866,1,539.88,539.88
13823,12251,5965,3,60.92,182.76
13824,17008,5657,3,907.14,2721.42
13825,13652,6556,2,900.88,1801.76
13826,9104,12211,3,301.55,904.6500000000001
13827,15546,23632,4,137.77,551.08
13828,10353,2887,1,105.98,105.98
13829,6031,2745,4,845.43,3381.72
13830,19018,1478,2,585.63,1171.26
13831,9703,18575,1,377.57,377.57
13832,9861,3811,4,344.16,1376.64
13833,20971,19340,1,548.65,548.65
13834,1141,22094,2,275.64,551.28
13835,12387,17523,3,24.49,73.47
13836,9041,6972,3,417.96,1253.8799999999999
13837,14633,17986,1,876.69,876.69
13838,14206,2475,2,804.0,1608.0
13839,21470,15138,2,912.04,1824.08
13840,7087,18844,3,666.01,1998.03
13841,4085,11013,1,54.57,54.57
13842,6294,21923,3,469.25,1407.75
13843,9373,19472,2,26.14,52.28
13844,13237,294,4,969.89,3879.56
13845,11792,12522,2,682.73,1365.46
13846,22673,611,4,21.15,84.6
13847,17426,8622,1,962.65,962.65
13848,16357,14206,4,376.09,1504.36
13849,18341,12972,3,153.3,459.90000000000003
13850,20028,940,1,729.57,729.57
13851,21789,12920,2,157.01,314.02
13852,23273,20142,3,225.59,676.77
13853,11871,18408,3,92.03,276.09000000000003
13854,11479,7924,2,703.29,1406.58
13855,2666,10445,1,216.23,216.23
13856,4441,2295,3,816.7,2450.1000000000004
13857,23803,10049,4,621.97,2487.88
13858,22934,18205,1,392.52,392.52
13859,8758,1026,4,972.19,3888.76
13860,17357,19025,1,201.37,201.37
13861,8529,4850,4,762.83,3051.32
13862,18023,17778,1,157.42,157.42
13863,1972,22104,3,226.85,680.55
13864,10108,20882,3,132.62,397.86
13865,13754,18696,2,935.99,1871.98
13866,15491,23428,4,477.27,1909.08
13867,1153,9298,3,838.38,2515.14
13868,12471,17344,3,60.93,182.79
