product_id,product_name,category,price,stock_quantity,created_at
12795,Various,Clothing,416.58,212,2020-08-12
12796,Notice,Sports,952.66,478,2025-05-11
12797,Its,Electronics,824.68,661,2022-06-03
12798,Above,Clothing,483.65,687,2021-09-27
12799,Third,Clothing,675.66,419,2025-02-11
12800,Play,Sports,437.81,172,2022-02-14
12801,Bill,Home,560.93,507,2021-06-06
12802,White,Clothing,62.76,646,2024-11-27
12803,Nature,Clothing,697.78,628,2023-03-29
12804,Police,Home,57.56,869,2022-07-12
12805,Series,Home,818.0,203,2022-10-05
12806,Store,Electronics,825.82,919,2023-10-04
12807,Them,Electronics,240.89,492,2024-12-11
12808,Lay,Books,327.04,295,2024-05-06
12809,Fill,Electronics,483.9,457,2023-12-27
12810,Today,Home,598.68,146,2022-09-23
12811,Commercial,Books,290.92,238,2023-04-23
12812,Stay,Home,594.52,740,2023-08-04
12813,Property,Electronics,301.3,767,2024-06-21
12814,Reality,Books,60.21,424,2023-09-10
12815,Amount,Clothing,7.51,292,2024-10-24
12816,Place,Books,105.65,156,2021-01-01
12817,Station,Electronics,793.29,960,2020-09-04
12818,Ball,Home,961.62,851,2021-07-20
12819,Prevent,Home,429.83,350,2025-04-29
12820,Hour,Clothing,515.12,442,2023-12-08
12821,Space,Home,151.11,934,2021-03-05
12822,Member,Clothing,553.28,243,2024-12-05
12823,Success,Sports,148.93,207,2021-05-26
12824,Improve,Clothing,613.16,428,2024-12-03
12825,Real,Books,933.59,766,2024-09-22
12826,Something,Home,199.72,972,2020-08-24
12827,Player,Home,765.74,258,2024-05-01
12828,Heart,Electronics,28.38,585,2024-08-25
12829,Front,Clothing,378.62,35,2025-03-13
12830,Possible,Sports,115.19,129,2023-07-05
12831,But,Home,355.71,430,2023-04-12
12832,Network,Sports,177.67,700,2024-06-26
12833,City,Sports,376.44,319,2022-12-08
12834,Tv,Sports,420.44,95,2023-01-26
12835,Meet,Books,304.09,220,2022-03-07
12836,Prepare,Sports,658.34,301,2022-08-08
12837,Ever,Clothing,919.26,637,2021-11-10
12838,Whether,Sports,403.59,185,2024-10-23
12839,Later,Sports,196.38,37,2020-07-05
12840,Happy,Home,274.37,775,2024-08-10
12841,Director,Clothing,854.73,622,2023-11-03
12842,Hit,Clothing,573.78,400,2024-08-24
12843,Board,Clothing,457.74,690,2024-06-07
12844,Wide,Electronics,153.89,142,2021-01-10
12845,Protect,Books,452.48,993,2023-03-15
12846,Positive,Clothing,282.1,134,2021-08-13
12847,Call,Home,943.45,445,2023-11-04
12848,Space,Electronics,884.65,661,2021-03-15
12849,Physical,Sports,88.48,906,2021-02-08
12850,Gun,Electronics,519.07,288,2022-07-04
12851,Enter,Sports,228.93,902,2020-08-19
12852,Wind,Books,413.72,258,2022-08-23
12853,Consumer,Clothing,877.46,39,2023-05-30
12854,Hospital,Clothing,529.88,305,2024-03-05
12855,Play,Electronics,337.54,283,2025-04-07
12856,Back,Home,211.85,824,2022-10-20
12857,War,Books,801.32,526,2022-07-30
12858,Big,Clothing,626.4,407,2024-12-15
12859,Allow,Electronics,470.73,359,2023-08-06
12860,Tree,Electronics,221.4,886,2021-01-28
12861,Help,Sports,337.58,378,2022-11-01
12862,May,Sports,960.04,469,2023-08-21
12863,Yet,Books,522.49,873,2020-11-07
12864,Teacher,Sports,403.7,947,2022-11-03
12865,Not,Books,523.81,990,2021-07-05
12866,According,Sports,780.09,281,2025-05-01
12867,Degree,Electronics,343.41,565,2022-10-03
12868,Over,Sports,182.81,984,2024-05-12
12869,Draw,Sports,587.01,11,2022-02-10
12870,Work,Clothing,666.88,675,2023-05-28
12871,Piece,Clothing,714.15,695,2024-07-30
12872,Tax,Sports,882.58,186,2021-04-25
12873,Where,Clothing,374.32,964,2025-03-04
12874,Once,Clothing,79.98,549,2022-12-13
12875,Choose,Sports,958.56,996,2021-12-12
12876,Rather,Electronics,437.84,973,2023-02-16
12877,Off,Electronics,625.14,9,2024-08-01
12878,Especially,Clothing,667.97,28,2020-12-08
12879,Away,Sports,548.78,823,2021-07-12
12880,Special,Clothing,209.23,686,2023-01-03
12881,Institution,Sports,756.37,464,2021-11-12
12882,Simply,Electronics,804.73,639,2022-04-02
12883,Pretty,Sports,555.21,511,2021-08-02
12884,Easy,Clothing,491.12,502,2022-08-11
12885,These,Electronics,118.37,582,2022-04-22
12886,Remember,Electronics,88.53,795,2020-12-01
12887,Skin,Home,342.87,778,2025-02-27
12888,Opportunity,Home,314.29,663,2020-09-27
12889,Toward,Sports,953.89,661,2022-09-15
12890,Get,Home,784.7,218,2024-01-05
12891,Our,Clothing,661.62,429,2023-09-05
12892,View,Clothing,520.06,638,2021-10-10
12893,Discuss,Clothing,171.53,3,2023-10-01
12894,Out,Electronics,978.56,187,2022-04-06
12895,Group,Clothing,378.17,43,2020-10-05
12896,Discussion,Home,111.39,611,2023-07-15
12897,Develop,Clothing,496.33,775,2021-10-17
12898,Woman,Home,874.63,411,2024-12-03
12899,Politics,Home,887.85,190,2021-11-12
12900,Reveal,Sports,15.91,42,2023-11-06
12901,Break,Home,886.86,97,2021-11-09
12902,Point,Books,275.13,772,2024-12-27
12903,Couple,Sports,43.78,730,2021-03-26
12904,Beyond,Electronics,848.55,958,2023-11-14
12905,Resource,Home,864.55,648,2023-08-31
12906,Company,Home,598.25,852,2023-08-30
12907,Go,Sports,576.56,657,2023-09-13
12908,Single,Clothing,814.05,517,2024-08-17
12909,Make,Home,787.38,959,2020-11-27
12910,Seek,Sports,890.65,881,2024-07-15
12911,Use,Home,554.98,905,2021-11-25
12912,Form,Electronics,967.81,136,2024-03-20
12913,Save,Home,996.17,510,2022-02-09
12914,Even,Clothing,120.96,519,2020-08-26
12915,Because,Home,850.3,37,2020-08-06
12916,Republican,Books,502.32,996,2021-04-01
12917,Commercial,Sports,390.63,823,2023-07-07
12918,Dog,Home,615.01,579,2021-07-12
12919,Particular,Books,60.69,904,2024-03-25
12920,Sound,Books,508.93,837,2022-08-27
12921,Do,Sports,871.54,517,2024-05-06
12922,Walk,Electronics,217.39,785,2020-12-12
12923,If,Electronics,429.26,879,2020-08-02
12924,Shoulder,Sports,939.78,58,2021-04-03
12925,Card,Books,431.42,959,2023-01-14
12926,Project,Electronics,361.58,155,2025-02-26
12927,Score,Clothing,443.33,872,2021-12-30
12928,Way,Sports,521.86,999,2024-12-07
12929,Seem,Home,633.83,113,2024-11-16
12930,Four,Electronics,801.69,460,2023-08-25
12931,Indeed,Clothing,454.84,604,2023-01-09
12932,Congress,Electronics,818.39,836,2021-04-19
12933,Country,Home,536.05,756,2024-12-29
12934,Ready,Books,341.79,796,2020-10-06
12935,Guy,Sports,659.66,601,2020-10-26
12936,Whether,Electronics,719.13,442,2021-01-02
12937,Official,Electronics,560.26,690,2022-03-30
12938,Exactly,Sports,61.33,228,2025-04-24
12939,Pay,Clothing,174.03,874,2023-06-07
12940,Finish,Home,288.87,579,2021-01-24
12941,Right,Sports,286.21,122,2023-09-14
12942,Election,Clothing,675.05,671,2023-04-05
12943,Describe,Clothing,23.26,357,2020-08-13
12944,Exactly,Clothing,756.9,268,2024-04-23
12945,Yes,Books,269.02,695,2022-01-26
12946,Television,Sports,313.47,485,2022-09-11
12947,Now,Home,530.27,869,2022-02-15
12948,Get,Clothing,219.85,4,2021-10-22
12949,Might,Home,885.05,478,2021-10-30
12950,Either,Sports,89.94,121,2021-07-05
12951,Follow,Electronics,447.16,742,2023-03-18
12952,Receive,Home,850.18,810,2024-10-09
12953,Situation,Clothing,617.76,486,2020-09-19
12954,Send,Books,295.87,219,2022-12-30
12955,List,Electronics,423.66,694,2024-11-16
12956,Miss,Books,708.16,278,2021-08-14
12957,Research,Books,973.39,257,2023-02-25
12958,Cost,Clothing,893.67,304,2024-05-26
12959,Wait,Home,345.72,43,2021-06-14
12960,Those,Electronics,998.21,870,2021-11-04
12961,Then,Electronics,8.49,916,2023-12-03
12962,Stand,Electronics,32.49,530,2023-12-15
12963,Head,Clothing,824.72,710,2024-08-02
12964,Than,Electronics,203.47,689,2023-04-23
12965,Amount,Books,65.47,588,2020-08-01
12966,Produce,Home,240.96,913,2020-09-12
12967,Down,Home,428.97,693,2023-05-03
12968,Spend,Books,731.91,150,2021-09-24
12969,No,Clothing,626.21,594,2021-04-14
12970,Result,Sports,241.43,10,2021-01-21
12971,Indeed,Clothing,505.75,792,2024-12-06
12972,Mother,Books,926.58,212,2022-04-29
12973,Heart,Home,815.93,652,2022-07-12
12974,Animal,Sports,326.57,260,2023-03-18
12975,Accept,Sports,982.35,938,2021-06-22
12976,Upon,Books,710.08,382,2024-11-17
12977,Stop,Sports,67.14,389,2021-08-03
12978,Trouble,Electronics,39.98,922,2025-05-22
12979,Population,Clothing,172.57,740,2024-08-01
12980,Character,Clothing,729.22,955,2021-09-26
12981,Government,Clothing,187.82,958,2023-11-17
12982,College,Sports,513.93,336,2020-09-10
12983,Heart,Sports,97.79,5,2024-05-29
12984,Successful,Clothing,921.28,922,2024-11-27
12985,Property,Home,347.24,83,2023-11-19
12986,Discuss,Home,908.59,6,2023-09-11
12987,Final,Home,945.15,152,2025-03-02
12988,School,Sports,11.1,991,2023-07-30
12989,Himself,Home,466.81,735,2024-09-25
12990,Pay,Home,29.53,181,2023-01-31
12991,Sell,Clothing,909.15,775,2023-10-14
12992,Think,Sports,520.82,778,2022-09-07
12993,Century,Electronics,79.57,167,2025-05-21
12994,Wait,Books,114.73,470,2021-01-26
12995,Much,Sports,386.59,78,2024-02-09
12996,Data,Sports,940.53,412,2024-04-11
12997,Newspaper,Clothing,694.44,554,2020-07-01
12998,Drug,Home,868.28,574,2025-06-10
12999,Organization,Sports,369.62,381,2020-11-22
13000,Fight,Books,48.0,948,2023-08-18
13001,Four,Clothing,974.45,790,2022-11-03
13002,Voice,Sports,22.09,313,2021-03-08
13003,Stand,Sports,947.91,864,2023-10-23
13004,Mrs,Electronics,371.83,395,2021-03-07
13005,Put,Clothing,15.04,910,2020-07-12
13006,This,Books,690.71,543,2022-02-09
13007,Cell,Sports,980.64,4,2025-03-30
13008,Throughout,Books,965.8,109,2021-10-22
13009,Stay,Home,165.13,918,2021-01-02
13010,Professional,Books,185.34,886,2023-10-01
13011,Small,Books,567.71,93,2020-11-01
13012,Her,Clothing,639.12,99,2024-02-22
13013,Site,Sports,740.72,192,2020-12-27
13014,Cultural,Home,185.15,333,2020-08-04
13015,Project,Electronics,959.21,212,2021-06-04
13016,Occur,Home,640.55,595,2023-04-30
13017,Think,Electronics,847.81,207,2025-03-07
13018,Report,Clothing,542.37,627,2024-01-23
13019,Goal,Electronics,417.21,986,2023-03-12
13020,American,Home,977.3,764,2025-02-09
13021,Hair,Home,584.21,980,2023-08-28
13022,Political,Books,867.54,573,2024-07-28
13023,Herself,Clothing,953.53,356,2020-08-21
13024,Financial,Books,676.98,902,2020-08-03
13025,Maintain,Clothing,551.19,253,2021-10-18
13026,Campaign,Books,8.49,591,2022-06-28
13027,Ten,Clothing,44.82,196,2025-05-03
13028,Region,Home,204.85,262,2020-08-03
13029,Political,Sports,190.08,322,2021-11-09
13030,Item,Electronics,258.49,420,2024-06-06
13031,Sea,Electronics,308.41,498,2021-07-08
13032,National,Books,363.27,911,2024-09-02
13033,Wide,Books,423.44,332,2024-04-02
13034,Attention,Clothing,103.37,296,2023-06-15
13035,Around,Clothing,47.15,236,2020-07-20
13036,Real,Home,675.57,681,2024-03-24
13037,Figure,Electronics,539.65,7,2021-07-20
13038,Into,Electronics,446.92,534,2024-08-30
13039,Order,Clothing,636.27,72,2021-10-08
13040,Imagine,Home,828.54,500,2025-01-24
13041,Year,Sports,430.55,618,2023-08-26
13042,Red,Sports,642.91,139,2022-01-02
13043,Gas,Home,953.8,386,2023-10-22
13044,Pressure,Electronics,840.43,542,2024-12-07
13045,Chair,Electronics,428.87,324,2022-11-10
13046,Customer,Books,646.49,949,2023-08-28
13047,Many,Home,181.19,601,2021-01-05
13048,Business,Home,562.72,917,2023-03-05
13049,Specific,Books,981.42,665,2025-05-22
13050,Operation,Home,520.72,73,2022-10-29
13051,Of,Clothing,928.0,840,2025-05-21
13052,Air,Electronics,410.3,389,2023-06-15
13053,Find,Sports,998.85,238,2023-05-09
13054,Base,Sports,581.32,988,2020-08-18
13055,Chance,Clothing,47.06,322,2024-07-30
13056,Project,Sports,588.82,341,2024-06-10
13057,Late,Home,278.2,763,2025-01-30
13058,Safe,Clothing,37.32,305,2022-10-10
13059,Evidence,Home,821.75,8,2020-07-06
13060,Money,Sports,279.35,994,2021-10-09
13061,Walk,Electronics,797.57,983,2023-11-24
13062,Rate,Sports,291.78,207,2023-07-04
13063,We,Home,198.35,411,2024-01-18
13064,Participant,Clothing,974.07,258,2023-03-20
13065,Environment,Sports,364.84,796,2022-03-07
13066,Notice,Electronics,603.37,651,2020-10-31
13067,Life,Sports,611.93,46,2022-04-30
13068,My,Clothing,562.67,126,2020-11-23
13069,Happen,Clothing,915.12,21,2024-01-08
13070,Cost,Books,676.07,170,2023-04-13
13071,Real,Books,406.71,544,2021-12-10
13072,Action,Sports,863.07,416,2024-07-02
13073,My,Clothing,185.16,455,2024-08-19
13074,Far,Electronics,546.52,662,2022-02-12
13075,Address,Books,950.8,206,2024-02-13
13076,Truth,Home,627.27,333,2022-09-15
13077,Environmental,Sports,817.88,21,2023-10-03
13078,Nearly,Books,655.29,918,2023-03-25
13079,Material,Home,840.17,802,2020-10-30
13080,Party,Electronics,944.77,650,2023-09-02
13081,Positive,Electronics,276.56,65,2024-05-01
13082,Discover,Electronics,173.81,577,2024-02-15
13083,Increase,Sports,486.57,88,2025-04-30
13084,Main,Sports,703.35,835,2021-08-24
13085,Involve,Books,231.06,479,2023-03-09
13086,Why,Electronics,9.08,43,2020-09-10
13087,Picture,Sports,346.22,883,2022-09-02
13088,Citizen,Electronics,969.02,937,2023-01-21
13089,Forget,Electronics,696.49,141,2024-09-13
13090,Nice,Clothing,404.32,374,2024-04-16
13091,Despite,Electronics,196.61,516,2025-02-24
13092,Single,Clothing,359.31,500,2023-10-26
13093,Purpose,Home,173.99,279,2024-03-14
13094,Whatever,Books,110.77,326,2024-06-07
13095,Radio,Electronics,907.21,418,2024-12-07
13096,Order,Clothing,997.66,553,2023-01-04
13097,Those,Sports,168.29,914,2023-11-19
13098,Behind,Books,59.25,888,2022-05-23
13099,Reveal,Electronics,333.08,996,2022-05-02
13100,Take,Books,464.35,602,2023-12-24
13101,Hit,Clothing,208.8,993,2021-06-12
13102,Room,Sports,304.92,768,2020-08-10
13103,Choose,Books,204.87,929,2024-03-24
13104,Recent,Clothing,775.39,921,2022-11-13
13105,Tend,Books,714.02,308,2024-06-22
13106,Us,Clothing,636.78,657,2024-01-18
13107,Collection,Electronics,390.28,307,2023-05-03
13108,Compare,Electronics,909.5,899,2023-10-16
13109,Own,Home,969.68,823,2022-03-21
13110,Participant,Sports,177.77,470,2021-05-03
13111,Across,Books,226.9,184,2022-07-11
13112,A,Home,528.0,631,2021-06-30
13113,From,Clothing,95.79,625,2020-12-31
13114,Name,Electronics,439.27,291,2022-03-28
13115,White,Clothing,583.88,249,2023-04-28
13116,Require,Books,524.46,324,2022-09-29
13117,Affect,Electronics,334.25,443,2023-05-27
13118,Movie,Electronics,544.73,604,2024-07-02
13119,Decade,Electronics,959.01,59,2024-01-10
13120,Either,Clothing,209.99,269,2021-07-27
13121,Husband,Books,656.56,318,2023-02-16
13122,Might,Books,48.18,94,2021-02-14
13123,Federal,Books,71.08,254,2022-08-09
13124,Fact,Sports,554.07,687,2025-05-18
13125,Space,Electronics,109.41,460,2023-05-02
13126,Plant,Books,27.24,515,2021-02-23
13127,Home,Clothing,175.66,533,2022-08-22
13128,Country,Clothing,567.02,104,2020-08-16
13129,Positive,Clothing,704.82,833,2023-05-01
13130,Argue,Books,206.47,402,2023-05-29
13131,Perform,Clothing,669.92,781,2025-02-24
13132,Let,Clothing,186.56,967,2025-01-01
13133,Book,Electronics,615.39,333,2023-05-29
13134,Through,Sports,414.9,721,2024-10-10
13135,Majority,Clothing,655.53,877,2024-02-01
13136,Record,Electronics,995.08,608,2023-09-17
13137,Life,Books,938.13,93,2025-04-03
13138,Law,Electronics,9.26,557,2025-05-12
13139,Accept,Sports,886.01,574,2023-08-15
13140,Mother,Electronics,71.16,542,2024-12-03
13141,Who,Books,953.28,971,2022-04-18
13142,Adult,Clothing,285.42,782,2020-11-24
13143,Practice,Sports,385.12,437,2022-07-02
13144,End,Home,96.18,10,2024-11-10
13145,Difficult,Sports,116.71,456,2022-10-13
13146,Until,Home,728.11,415,2022-11-07
13147,Their,Clothing,944.61,518,2020-11-15
13148,Investment,Sports,612.69,979,2020-08-29
13149,One,Home,717.27,375,2025-05-17
13150,Own,Home,763.16,531,2023-06-13
13151,Because,Books,266.5,524,2024-03-09
13152,About,Sports,50.0,373,2025-01-25
13153,Book,Clothing,6.86,704,2022-12-03
13154,Health,Clothing,353.9,615,2022-07-16
13155,Decade,Electronics,245.26,882,2022-01-15
13156,Finally,Sports,67.01,762,2022-07-23
13157,Mission,Books,183.63,756,2023-02-12
13158,Letter,Home,128.88,850,2024-07-25
13159,Every,Books,915.3,439,2022-07-23
13160,Force,Electronics,144.57,195,2024-07-20
13161,Idea,Books,539.96,265,2023-05-15
13162,Nearly,Books,595.14,507,2023-12-11
13163,Maintain,Clothing,545.77,646,2021-11-06
13164,Part,Books,103.56,897,2025-05-18
13165,Participant,Books,322.2,426,2024-07-18
13166,Here,Home,56.01,861,2022-07-04
13167,Eat,Books,398.69,951,2025-04-03
13168,Standard,Books,192.66,689,2024-08-13
13169,Sell,Electronics,563.82,867,2025-05-24
13170,Education,Clothing,694.34,99,2024-11-07
13171,Thousand,Home,534.46,30,2020-12-15
13172,Market,Books,437.07,291,2025-03-22
13173,Audience,Home,390.4,575,2020-12-14
13174,Six,Clothing,842.48,487,2022-07-19
13175,Include,Books,223.27,406,2024-03-17
13176,Finish,Sports,735.55,939,2022-01-22
13177,Hour,Home,758.69,28,2024-06-30
13178,Question,Sports,422.1,146,2025-06-24
13179,Whom,Electronics,300.81,288,2025-06-11
13180,Country,Books,473.19,581,2023-12-07
13181,Writer,Clothing,97.75,950,2024-04-30
13182,Talk,Home,50.7,252,2021-09-02
13183,Poor,Clothing,116.05,162,2024-12-22
13184,Continue,Electronics,191.21,927,2022-07-12
13185,Defense,Books,506.66,110,2021-12-29
13186,Serve,Books,849.89,865,2020-07-08
13187,Figure,Clothing,239.46,644,2024-12-21
13188,Defense,Home,935.49,398,2021-08-28
13189,High,Home,955.13,271,2022-07-11
13190,Safe,Sports,959.11,188,2025-01-16
13191,Else,Books,838.37,532,2021-08-20
13192,Nice,Books,367.01,276,2022-10-14
13193,Stuff,Clothing,77.32,689,2022-09-26
13194,Civil,Electronics,570.97,611,2023-12-10
13195,Answer,Sports,560.89,247,2024-09-24
13196,Production,Books,850.73,324,2022-04-02
13197,Ten,Sports,996.01,18,2025-03-25
13198,Truth,Home,510.62,408,2024-01-20
13199,Red,Electronics,348.48,411,2023-09-16
13200,Success,Electronics,189.97,801,2025-04-05
13201,Green,Electronics,9.78,125,2021-04-21
13202,Effort,Electronics,511.57,320,2022-07-02
13203,Accept,Home,557.74,153,2021-08-21
13204,During,Home,825.81,581,2022-02-13
13205,Couple,Sports,507.05,658,2023-08-31
13206,Enjoy,Electronics,916.89,557,2022-12-31
13207,Certainly,Sports,629.94,878,2024-07-26
13208,Size,Electronics,841.13,20,2021-09-14
13209,Record,Electronics,152.56,803,2020-10-28
13210,Adult,Clothing,856.06,247,2022-07-30
13211,Contain,Electronics,676.77,390,2022-02-08
13212,Nature,Books,174.38,347,2021-01-08
13213,We,Electronics,193.81,476,2024-02-15
13214,Tree,Sports,926.87,203,2022-02-17
13215,Result,Sports,37.05,9,2021-02-20
13216,Big,Books,465.22,692,2023-10-27
13217,Agree,Clothing,316.91,668,2021-12-11
13218,My,Clothing,666.75,531,2025-01-09
13219,Prevent,Sports,840.43,103,2020-09-01
13220,First,Clothing,363.58,246,2022-05-22
13221,Four,Electronics,429.77,597,2022-03-22
13222,Prepare,Books,982.01,319,2024-03-25
13223,Cultural,Electronics,785.0,351,2021-11-02
13224,Always,Electronics,897.72,234,2024-01-05
13225,Consider,Electronics,441.57,647,2021-01-04
13226,Six,Electronics,237.91,37,2021-07-22
13227,Financial,Sports,414.8,345,2020-12-04
13228,Very,Home,717.51,604,2020-07-09
13229,Government,Clothing,113.88,292,2025-05-31
13230,Reduce,Clothing,274.12,17,2021-10-18
13231,Address,Electronics,51.4,90,2023-12-29
13232,Election,Home,435.19,348,2024-06-11
13233,Language,Clothing,828.31,677,2021-12-23
13234,Vote,Books,29.54,977,2024-04-20
13235,His,Electronics,676.95,444,2025-02-18
13236,Six,Books,932.83,253,2021-10-05
13237,Artist,Electronics,240.74,817,2024-08-15
13238,Manage,Books,695.17,593,2022-08-31
13239,Hand,Home,975.23,993,2023-04-15
13240,Increase,Home,962.47,184,2024-08-29
13241,Today,Books,238.75,290,2022-06-01
13242,Avoid,Sports,104.83,761,2022-12-26
13243,Nice,Sports,152.54,215,2022-02-20
13244,Cold,Electronics,703.53,158,2022-11-10
13245,Move,Clothing,727.13,923,2022-04-29
13246,Box,Electronics,675.87,691,2021-04-12
13247,Compare,Sports,339.4,393,2024-01-16
13248,Life,Sports,173.93,20,2021-05-07
13249,Popular,Clothing,582.86,471,2020-07-14
13250,Provide,Electronics,486.26,431,2023-06-27
13251,Current,Home,730.19,659,2025-05-29
13252,Try,Electronics,444.15,997,2021-09-26
13253,Character,Home,341.95,68,2023-03-10
13254,Down,Clothing,297.01,77,2020-09-28
13255,Laugh,Sports,215.41,102,2024-10-15
13256,Process,Books,269.42,652,2022-03-04
13257,North,Home,99.36,893,2022-03-21
13258,Structure,Sports,350.12,585,2021-03-30
13259,Worry,Clothing,41.39,207,2020-12-31
13260,Necessary,Sports,190.48,213,2021-08-31
13261,Minute,Electronics,748.04,79,2021-09-03
13262,Able,Home,328.84,113,2023-06-25
13263,Kind,Home,669.9,765,2024-07-09
13264,Item,Sports,718.3,133,2023-01-11
13265,Necessary,Books,583.28,197,2023-10-16
13266,Partner,Home,958.9,25,2023-01-26
13267,Win,Home,26.33,472,2022-06-06
13268,Various,Books,739.96,613,2021-04-01
13269,Face,Clothing,958.99,757,2023-11-01
13270,Enjoy,Sports,862.96,543,2024-04-14
13271,Make,Clothing,172.05,942,2022-04-12
13272,Common,Sports,330.19,290,2023-10-06
13273,Protect,Sports,176.59,256,2022-02-19
13274,Station,Electronics,603.3,937,2022-10-27
13275,Require,Home,713.63,206,2022-05-16
13276,Form,Electronics,320.49,475,2022-12-30
13277,Child,Home,541.81,68,2025-04-16
13278,Question,Electronics,692.47,215,2021-10-09
13279,Especially,Sports,424.23,634,2021-03-22
13280,Indicate,Sports,854.75,422,2025-04-06
13281,Generation,Electronics,772.69,558,2020-10-12
13282,International,Books,69.34,581,2024-01-02
13283,Weight,Electronics,623.02,539,2022-01-28
13284,Less,Books,239.15,683,2021-02-06
13285,American,Clothing,559.73,757,2025-01-15
13286,Mention,Home,957.1,462,2024-01-21
13287,Rule,Electronics,879.67,455,2024-12-06
13288,Around,Books,407.49,301,2022-02-27
13289,Blue,Books,295.06,786,2021-11-04
13290,Use,Sports,238.23,288,2022-03-28
13291,Use,Electronics,534.85,761,2023-02-09
13292,High,Electronics,118.68,2,2024-10-31
13293,Include,Electronics,551.53,937,2023-08-12
13294,Reduce,Clothing,6.33,20,2022-02-08
13295,Conference,Books,327.23,477,2025-01-28
13296,Crime,Sports,223.83,954,2020-12-25
13297,Management,Home,971.36,491,2021-09-17
13298,Lose,Sports,728.61,986,2021-12-16
13299,Create,Electronics,352.91,806,2022-02-22
13300,Section,Books,97.38,257,2024-07-27
13301,Pull,Home,519.22,453,2024-01-03
13302,Account,Clothing,217.38,438,2020-11-17
13303,Information,Clothing,538.75,761,2025-01-02
13304,According,Home,836.19,398,2023-03-24
13305,Member,Books,617.71,153,2023-01-09
13306,Approach,Clothing,635.62,649,2024-09-25
13307,Factor,Home,543.33,222,2023-01-02
13308,Toward,Electronics,927.63,723,2021-01-26
13309,Experience,Sports,932.24,701,2020-12-11
13310,Anyone,Home,515.16,436,2024-08-28
13311,Light,Sports,309.23,744,2021-01-03
13312,Serious,Sports,462.29,136,2023-04-06
13313,Occur,Books,190.63,528,2023-11-19
13314,Maybe,Books,638.16,626,2023-05-26
13315,Heavy,Clothing,502.59,776,2023-07-09
13316,Country,Clothing,107.78,279,2023-08-25
13317,Another,Electronics,201.66,585,2021-08-22
13318,Service,Clothing,482.23,736,2021-10-06
13319,Happy,Sports,888.15,485,2025-04-05
13320,Off,Home,568.56,546,2021-01-27
13321,Hospital,Home,683.13,245,2021-12-07
13322,Threat,Electronics,342.33,750,2025-02-28
13323,Economy,Home,573.55,18,2025-06-23
13324,Answer,Sports,450.14,877,2021-10-20
13325,Attack,Home,660.83,556,2023-09-18
13326,Option,Electronics,55.32,143,2022-09-12
13327,Again,Books,495.83,501,2022-03-16
13328,Adult,Home,299.51,527,2021-10-31
13329,Indicate,Sports,329.55,93,2022-09-19
13330,Son,Sports,961.11,383,2021-01-07
13331,Property,Sports,186.78,889,2020-10-21
13332,Sure,Sports,314.69,279,2021-07-14
13333,Animal,Electronics,512.34,727,2022-04-08
13334,Student,Sports,863.71,449,2020-12-20
13335,Pay,Clothing,419.59,761,2020-10-20
13336,Soon,Home,745.15,982,2024-07-28
13337,Right,Sports,857.09,583,2022-07-28
13338,Operation,Books,313.47,621,2025-03-02
13339,Lay,Electronics,395.79,288,2024-08-09
13340,Customer,Home,359.77,476,2025-04-13
13341,Age,Electronics,833.69,882,2025-03-03
13342,Through,Books,49.13,672,2021-06-07
13343,Gas,Books,311.88,801,2024-04-26
13344,Within,Electronics,681.01,171,2020-10-17
13345,Specific,Books,567.62,525,2023-01-28
13346,Professional,Clothing,439.11,372,2023-12-13
13347,Herself,Electronics,542.25,732,2021-03-14
13348,Arm,Sports,201.6,393,2022-04-18
13349,Capital,Electronics,433.56,958,2022-03-05
13350,Mrs,Sports,504.19,185,2021-07-27
13351,Two,Books,901.68,510,2023-11-01
13352,Chance,Clothing,264.53,432,2022-02-03
13353,Role,Electronics,868.49,939,2021-08-23
13354,Generation,Electronics,646.02,835,2021-10-21
13355,Series,Home,25.24,209,2023-02-09
13356,Improve,Books,726.01,994,2025-06-26
13357,Special,Home,40.37,800,2025-02-06
13358,Drive,Home,997.39,329,2021-12-20
13359,Edge,Home,873.27,361,2021-08-10
13360,She,Books,300.86,444,2022-04-06
13361,Enough,Books,261.12,897,2025-03-02
13362,View,Sports,384.53,441,2020-09-30
13363,To,Clothing,359.39,369,2022-02-23
13364,Town,Clothing,375.48,106,2021-06-26
13365,Dog,Books,321.69,724,2022-05-27
13366,Although,Electronics,623.03,325,2024-12-17
13367,Help,Home,168.44,232,2024-01-08
13368,Laugh,Home,846.75,725,2022-01-29
13369,Care,Books,813.34,837,2024-08-13
13370,Network,Books,479.1,708,2022-06-08
13371,Concern,Clothing,853.47,249,2022-05-26
13372,Agreement,Home,250.91,317,2023-07-03
13373,Perform,Clothing,22.48,264,2022-05-22
13374,Management,Sports,621.11,729,2020-10-23
13375,Class,Electronics,460.62,503,2022-02-16
13376,Public,Clothing,569.33,263,2022-10-16
13377,Know,Sports,899.84,933,2025-04-02
13378,Result,Clothing,970.08,682,2025-02-03
13379,Number,Electronics,636.28,416,2022-10-27
13380,White,Sports,765.24,913,2021-10-29
13381,Sport,Electronics,88.39,668,2024-06-11
13382,Build,Sports,164.91,70,2025-04-30
13383,Management,Home,734.54,234,2022-10-10
13384,Them,Clothing,434.21,432,2020-10-04
13385,Operation,Home,448.74,54,2024-09-09
